time,open,high,low,close,Plot,EMA,EMA,EMA,Volume,Volume MA,RSI
2020-05-18T09:30:00-04:00,4.4,4.63,4.36,4.58,3.96,4.490173715160237,5.378174567726871,4.63377057609557,2371694,3064202.9,47.918690296630096
2020-05-19T09:30:00-04:00,4.58,4.75,4.37,4.44,3.96,4.4824205722466735,5.368839497401231,4.626171729974175,1840732,2949137,46.22657620143075
2020-05-20T09:30:00-04:00,4.5,4.69,4.335,4.43,3.96,4.472909567585598,5.359497810859925,4.618478720955579,2543609,2942410.8,46.10135006112571
2020-05-21T09:30:00-04:00,4.45,4.65,4.4,4.44,3.96,4.468205724515559,5.3503485789110705,4.61147955542791,1971906,2927713.45,46.25813368352288
2020-05-22T09:30:00-04:00,4.46,4.49,4.13,4.18,3.96,4.4463860003532645,5.338703319419418,4.594558788548384,2379851,2934878.8,42.77425300225045
2020-05-26T09:30:00-04:00,4.34,4.61,4.33,4.42,3.96,4.438877226136925,5.3295619928580305,4.587713345860212,3545926,2748418.2,46.76022253058887
2020-05-27T09:30:00-04:00,4.57,4.71,4.355,4.69,3.96,4.4334657921926075,5.32319819193407,4.591724587199027,3146603,2645738.9,50.90337880738588
2020-05-28T09:30:00-04:00,4.75,4.76,4.3,4.33,3.96,4.4248550959221165,5.313315622860099,4.581460877897105,2184367,2586455,45.7870211820914
2020-05-29T09:30:00-04:00,4.33,4.42,4.05,4.06,3.96,4.400670896185206,5.3008448206425856,4.561011431705062,3973540,2676455.5,42.349037771573975
2020-06-01T09:30:00-04:00,4.12,4.355,4.02,4.13,3.96,4.376111483528096,5.2891946234222615,4.5441090226185885,2618424,2607096.8,43.532832359758
2020-06-02T09:30:00-04:00,4.27,4.308,4.06,4.18,4.02,4.355717194268219,5.27815786100015,4.529830237417859,2369780,2522180.55,44.410876330921084
2020-06-03T09:30:00-04:00,4.24,4.52,4.2,4.44,4.02,4.345670923670269,5.269817981786217,4.526307483009315,3037424,2568755.8,48.863719727745924
2020-06-04T09:30:00-04:00,4.44,4.72,4.37,4.47,4.02,4.347240541497994,5.261859593907747,4.524099346420715,3514299,2575988.75,49.36769345420568
2020-06-05T09:30:00-04:00,4.29,4.41,4.09,4.14,4.02,4.330644377530382,5.250696811878814,4.509036626953236,6274428,2764650.4,44.206583806013846
2020-06-08T09:30:00-04:00,4.28,5.1382,4.2737,5.01,4.02,4.32697054672197,5.248301818725792,4.528682249425658,10133663,3153650.5,56.976679937583484
2020-06-09T09:30:00-04:00,5,5,4.5519,4.96,4.02,4.341482124352811,5.245433143912599,4.545596671016808,8073448,3472365,56.18082347268384
2020-06-10T09:30:00-04:00,4.78,5.53,4.68,5.07,4.02,4.363321987297791,5.243687540490583,4.5661615074475215,10606372,3870725.75,57.584507905670314
2020-06-11T09:30:00-04:00,4.64,4.8999,4.18,4.37,4.02,4.351494762310836,5.234994132127493,4.558468899312325,6235993,4038381.55,47.21857905283146
2020-06-12T09:30:00-04:00,4.6,4.78,4.39,4.72,4.02,4.3539789711940085,5.229869812404831,4.564803452280469,4378192,4157047.75,51.88258934498579
2020-06-15T09:30:00-04:00,4.5,4.77,4.42,4.69,4.02,4.358238392407298,5.2244979734754295,4.56971312081849,3910385,4255531.8,51.46282078916263
2020-06-16T09:30:00-04:00,4.95,4.95,4.51,4.64,4.02,4.368029463864891,5.218682073241843,4.572469469021686,3123535,4293123.85,50.726183194811775
2020-06-17T09:30:00-04:00,4.54,4.831,4.5301,4.76,4.02,4.378485627486511,5.2141180725130685,4.5798236074914245,3593466,4380760.55,52.48408773977614
2020-06-18T09:30:00-04:00,4.67,4.95,4.65,4.95,4.02,4.396002683777704,5.21149003199055,4.594340328766271,3423827,4424771.45,55.208848345963496
2020-06-19T09:30:00-04:00,4.95,5.084,4.69,4.88,4.02,4.414970252566239,5.208191623712037,4.605542668814652,7365867,4694469.5,53.98068316980282
2020-06-22T09:30:00-04:00,4.79,4.95,4.715,4.87,4.02,4.434327010465192,5.204826532928832,4.615913544547411,3178966,4734425.25,53.79656811318522
2020-06-23T09:30:00-04:00,4.95,4.99,4.8,4.83,4.02,4.457918816241631,5.20109691568576,4.624309091820061,3205372,4717397.55,53.01760709222241
2020-06-24T09:30:00-04:00,4.83,4.84,4.38,4.41,4.02,4.452891795838945,5.193225304584409,4.615904813709471,2976209,4708877.85,45.5582385944
2020-06-25T09:30:00-04:00,4.33,4.54,4.295,4.46,4.02,4.442705228365464,5.18592953040944,4.609790899446354,2450936,4722206.3,46.52285697813744
2020-06-26T09:30:00-04:00,4.48,4.5,4.27,4.35,4.295,4.431562955567692,5.177611823639197,4.599603021036693,3801155,4713587.05,44.64856090121264
2020-06-29T09:30:00-04:00,4.35,4.52,4.3,4.38,4.27,4.423075022950422,5.169675387583085,4.590991137858784,2131330,4689232.35,45.295860389846794
2020-06-30T09:30:00-04:00,4.33,4.51,4.2,4.34,4.27,4.408683085985879,5.161419911089721,4.581148348138831,3889029,4765194.8,44.54781800874112
2020-07-01T09:30:00-04:00,4.31,4.5,4.31,4.44,4.2,4.402316435277112,5.15424160351669,4.575613118800054,2304101,4728528.65,46.90839535099261
2020-07-02T09:30:00-04:00,4.49,4.51,4.29,4.29,4.2,4.39507021364633,5.145642184576225,4.564412604337306,1887751,4647201.25,43.890227629997064
2020-07-06T09:30:00-04:00,4.31,4.34,4.19,4.24,4.2,4.381839877282051,5.136630819555566,4.551690541422118,2140879,4440523.8,42.89937919138243
2020-07-07T09:30:00-04:00,4.2,4.2475,4.06,4.09,4.19,4.361076014231596,5.126216582545063,4.533585029993799,2456970,4056689.15,39.98314569735639
2020-07-08T09:30:00-04:00,4.1,4.29,4.03,4.26,4.06,4.339716271377945,5.117597512071978,4.52285620528816,2052829,3755658.2,44.5811672851394
2020-07-09T09:30:00-04:00,4.27,4.32,4.13,4.21,4.03,4.326186189353561,5.108566691056336,4.510587334492546,1992621,3324970.65,43.52497717737132
2020-07-10T09:30:00-04:00,4.2,4.38,4.1843,4.34,4.03,4.317032241653331,5.100919261294582,4.503897635100682,1410828,3083712.4,47.03824349176554
2020-07-13T09:30:00-04:00,4.35,4.5479,4.26,4.26,4.03,4.313352742191826,5.092551905460804,4.494333021959479,4216265,3075616.05,45.175764077222404
2020-07-14T09:30:00-04:00,4.22,4.31,4.0725,4.08,4.03,4.297813855598805,5.082476762122886,4.4780846681571465,2261589,2993176.25,41.22095405415807
2020-07-15T09:30:00-04:00,4.13,4.29,4.13,4.19,4.03,4.2869871552375916,5.073596396330619,4.466787230190199,1474126,2910705.8,44.42294788150229
2020-07-16T09:30:00-04:00,4.19,4.2,4.09,4.17,4.03,4.274278306512586,5.064605387411906,4.45514851528078,1330461,2797555.55,43.95411347421594
2020-07-17T09:30:00-04:00,4.16,4.23,3.9381,3.96,4.03,4.252589383511774,5.0536142890296984,4.43573092644624,3066549,2779691.65,39.26788368642903
2020-07-20T09:30:00-04:00,3.95,4.06,3.77,3.85,3.9381,4.221454584575531,5.041638027447314,4.412761086193447,3401088,2581452.7,37.04019067361878
2020-07-21T09:30:00-04:00,3.9,4.09,3.88,4.01,3.77,4.1994252565384,5.031372972447838,4.396966533793703,3341012,2589555,42.178488441842404
2020-07-22T09:30:00-04:00,4.02,4.12,3.92,4.11,3.77,4.1813978206326965,5.022205082174725,4.385712944233166,2523547,2555463.75,45.18931537104815
2020-07-23T09:30:00-04:00,4.09,4.305,4.06,4.11,3.77,4.173565703172523,5.013128414690399,4.3749006719102965,3237550,2568530.8,45.18931537104815
2020-07-24T09:30:00-04:00,4.06,4.23,4.01,4.03,3.77,4.163013077161392,5.003346042404923,4.361375155364795,2216295,2556798.75,43.1067392828014
2020-07-27T09:30:00-04:00,4.02,4.12,3.95,4.01,3.77,4.149270297989689,4.993462002181988,4.347595737507351,2472696,2490375.8,42.578440561823456
2020-07-28T09:30:00-04:00,3.96,4.049,3.92,3.94,3.77,4.134478665861322,4.982979793205053,4.331611590938436,4555392,2611578.9,40.69841145844023
2020-07-29T09:30:00-04:00,3.94,4.18,3.92,4.06,3.77,4.120641332579947,4.9737959146657,4.320960155999673,2879626,2561108.75,45.16808804690565
2020-07-30T09:30:00-04:00,4,4.23,3.97,4.1,3.77,4.110922536929627,4.965101427952608,4.312295051842823,2398485,2565827.95,46.61257031185651
2020-07-31T09:30:00-04:00,4.06,4.16,3.99,4.01,3.77,4.103121082934168,4.95559793115706,4.300440343927418,1879553,2565418.05,43.815679107964705
2020-08-03T09:30:00-04:00,4.03,4.25,3.995,4.15,3.77,4.0961455291964795,4.9475820313445515,4.294540722596931,2518010,2584274.6,48.947373891143606
2020-08-04T09:30:00-04:00,4.13,4.7375,4.13,4.43,3.77,4.098329688603158,4.942431961380924,4.299852851122542,10361363,2979494.25,57.33973092398617
2020-08-05T09:30:00-04:00,4.5,4.76,4.245,4.63,3.77,4.107792289338438,4.93932318564579,4.312799798137344,4925697,3123137.65,62.12860889483867
2020-08-06T09:30:00-04:00,4.6,4.655,4.3801,4.43,3.77,4.125360528735959,4.934255293251304,4.317395884484899,1901224,3118567.8,55.427865072300754
2020-08-07T09:30:00-04:00,4.39,4.4,4.06,4.16,3.77,4.121143720430413,4.9265512604826345,4.31122349685804,3341099,3215081.35,47.91476461280236
2020-08-10T09:30:00-04:00,4.2,4.57,4.18,4.33,3.77,4.124940899757483,4.920615427044996,4.311959830314588,4561772,3232356.7,52.29894920593653
2020-08-11T09:30:00-04:00,4.43,4.57,4.34,4.35,3.77,4.138815680418291,4.914937661601763,4.3134516016747995,3139105,3276232.5,52.80228857293463
2020-08-12T09:30:00-04:00,4.4,4.63,4.36,4.52,3.77,4.153085636520337,4.911007933625626,4.321551538864023,3057594,3355405.9,56.959602631031856
2020-08-13T09:30:00-04:00,4.52,4.71,4.4966,4.64,3.77,4.175247853519025,4.908311337271142,4.334039713810532,2128313,3395298.5,59.66068262402071
2020-08-14T09:30:00-04:00,4.6,4.83,4.545,4.75,3.77,4.199102830711346,4.906736100084364,4.350351881896394,3474692,3415705.65,62.0140018303525
2020-08-17T09:30:00-04:00,4.78,4.78,4.555,4.63,3.77,4.222063938407388,4.903982507048699,4.361318474763202,2370970,3364199.75,58.03635973834075
2020-08-18T09:30:00-04:00,4.61,4.87,4.435,4.81,3.77,4.235801748832717,4.903047357724831,4.378913828694056,3834840,3388891.15,61.97610785716941
2020-08-19T09:30:00-04:00,4.8,4.84,4.64,4.72,3.77,4.261879055359638,4.901225990981301,4.392289756980564,2612583,3393342.95,58.99377458561251
2020-08-20T09:30:00-04:00,4.62,4.68,4.51,4.61,3.77,4.277886858239661,4.898328219926761,4.400827413569562,2441184,3353524.65,55.479777137310734
2020-08-21T09:30:00-04:00,4.6,5.6,4.595,5.03,3.77,4.298345770611296,4.899638386892663,4.425500848331541,10642591,3774839.45,64.23868610462836
2020-08-24T09:30:00-04:00,5.1,5.13,4.56,4.87,3.77,4.315226688636374,4.899343477570348,4.442932187612657,4585366,3880472.95,59.440976126333645
2020-08-25T09:30:00-04:00,4.88,5.25,4.88,4.98,3.77,4.351663676466285,4.900146030032334,4.4639936704513765,2998678,3802637.25,61.566215615661314
2020-08-26T09:30:00-04:00,4.97,5.22,4.9199,5.11,3.77,4.388324084436202,4.9022341292359926,4.489327252002303,2779664,3797639.15,63.96908946215845
2020-08-27T09:30:00-04:00,5.11,5.3799,5.02,5.25,3.77,4.429077369311286,4.9056944861590175,4.51915755584535,3384658,3846947.8,66.40500260986806
2020-08-28T09:30:00-04:00,5.3,5.565,5.215,5.39,3.77,4.479782055162171,4.910513446495743,4.553308239929846,4236926,3964816.45,68.68494769642675
2020-08-31T09:30:00-04:00,5.77,7.15,5.69,6.68,3.77,4.557860632248483,4.928120277873895,4.636707916795342,37975999,5737715.9,81.28697005530168
2020-09-01T09:30:00-04:00,7.3,7.82,6.77,7.65,3.77,4.700579301135678,4.955203658193558,4.75487623378376,23211046,6380200.05,85.88630101986436
2020-09-02T09:30:00-04:00,7.8,8.05,7.11,7.71,3.77,4.856025797836602,4.982614567067254,4.870763440302044,13011113,6784470.85,86.11365507136135
2020-09-03T09:30:00-04:00,7.88,8.45,7.24,7.82,3.77,5.00983058507295,5.010847257942207,4.986419775976474,14344502,7406634.75,86.54168931537548
2020-09-04T09:30:00-04:00,7.78,7.92,7.17,7.65,3.77,5.149196353777921,5.037107484231339,5.090873902408769,7661994,7622679.5,82.31860744253689
2020-09-08T09:30:00-04:00,7.55,8.28,7.48,7.7,3.77,5.299570782566442,5.063603927174311,5.193192572902543,9816620,7885421.9,82.58773927017509
2020-09-09T09:30:00-04:00,7.96,7.99,7.31,7.35,3.77,5.429275893368607,5.086354136854169,5.277773256318129,9068082,8181870.75,74.08670797224262
2020-09-10T09:30:00-04:00,6.65,6.95,6.19,6.23,3.77,5.478354867989987,5.09773369768149,5.3151154815605555,15558278,8806904.95,54.68767243940371
2020-09-11T09:30:00-04:00,6.26,6.33,5.87,6.09,3.77,5.503622295861601,5.107606994221973,5.3455031097346515,6061190,9003548.8,52.82567287463094
2020-09-14T09:30:00-04:00,6.8,7,6.43,6.91,3.77,5.5633885993544006,5.125541252985934,5.406855928960743,10118972,9335762.8,61.16583680133263
2020-09-15T09:30:00-04:00,6.86,7.26,6.685,7.09,3.77,5.635750625202504,5.1450881061900535,5.47286157880542,5743489,9504388.75,62.72375402072989
2020-09-16T09:30:00-04:00,7.03,9.04,7.03,8.68,3.77,5.725702197770084,5.1802613588647795,5.598631712969913,19346508,10279972.15,73.02004744037794
2020-09-17T09:30:00-04:00,8.57,9.77,8.41,9.2,3.77,5.8988827011397555,5.22025875827906,5.739861841873053,17026720,11000679,75.41205163367341
2020-09-18T09:30:00-04:00,9.2,9.77,8.91,9.47,3.77,6.0931483333242875,5.2625447407837465,5.886141769642737,17407513,11748995.45,76.57343212234959
2020-09-21T09:30:00-04:00,9.35,9.6,8.38,8.75,3.77,6.2406871505291726,5.297245788139132,5.9984499355391,7639806,11598856.2,67.42722679623274
2020-09-22T09:30:00-04:00,10.45,11.1699,9.9,10.56,3.77,6.476771850495032,5.349611501689987,6.177334251792469,34752484,13107212.1,75.38641077699022
2020-09-23T09:30:00-04:00,10.6,10.86,9.92,10.04,3.77,6.6989156020759975,5.396282034011479,6.32881133995747,10651152,13489835.8,70.08775837043946
2020-09-24T09:30:00-04:00,9.71,9.81,9.01,9.14,3.77,6.848017821296901,5.4335329590461905,6.4390540325081576,7938838,13747794.5,61.96931263557896
2020-09-25T09:30:00-04:00,9.19,10.1826,9.1,10.02,3.77,6.993306994116456,5.47916944701588,6.5794832861352885,7515157,13954319.45,66.10367198459366
2020-09-28T09:30:00-04:00,10.16,10.26,9.55,10.09,3.77,7.158254929979911,5.525048357990847,6.71715060824763,6764323,14080689.3,66.41642465594899
2020-09-29T09:30:00-04:00,10,10.65,9.93,10.35,3.77,7.3370771925618525,5.573057827065565,6.859615290277135,5244339,12444106.3,67.61177580238079
2020-09-30T09:30:00-04:00,10.25,10.7597,10.06,10.2,3.77,7.512749631751411,5.619097052666903,6.990610769089796,6079033,11587505.65,66.14894502424997
2020-10-01T09:30:00-04:00,10.09,10.25,9.69,9.77,3.77,7.653217397444868,5.660399569555789,7.0996064252039215,4554055,11164652.75,62.007268046265786
2020-10-02T09:30:00-04:00,9.38,9.78,9.3,9.39,3.77,7.759461436319392,5.69751002160001,7.189425781078278,4340484,10664451.85,58.520211324335705
2020-10-05T09:30:00-04:00,9.44,9.59,9.2502,9.46,3.77,7.855638117847173,5.73494773282787,7.278467907310502,2804969,10421600.6,58.97786171304118
2020-10-06T09:30:00-04:00,9.56,9.835,9.1,9.13,3.77,7.935919529598968,5.768729347426598,7.351077008984601,4535421,10157540.65,55.849498560888804
2020-10-07T09:30:00-04:00,9.23,9.56,9.1678,9.36,3.77,8.01539568897968,5.804463383770612,7.429858302749911,3308644,9869568.75,57.53996692123541
2020-10-08T09:30:00-04:00,9.54,13.64,9.19,13.49,3.77,8.091176612271314,5.880936384927123,7.667510918328346,76453557,12914332.7,75.60357485131593
2020-10-09T09:30:00-04:00,12.83,14.8,11.9,12.02,3.77,8.3369071534151,5.9420215950273505,7.83819676466841,77152780,16468912.2,65.00341719663712
2020-10-12T09:30:00-04:00,11.66,12.7662,11.4,11.8,3.77,8.534526046743158,6.000309937365387,7.9935615974265115,23655701,17145748.65,63.56696396008597
2020-10-13T09:30:00-04:00,11.73,12.42,11.65,11.88,3.77,8.735524366308116,6.058814316098069,8.14597094654704,10179708,17367559.6,63.87954348333859
2020-10-14T09:30:00-04:00,12.67,12.68,12.05,12.25,3.77,8.949361503965656,6.120418153748835,8.306913262368724,10776762,16939072.3,65.35981631309357
2020-10-15T09:30:00-04:00,11.99,15.1,11.99,13.83,3.77,9.145531729516259,6.197130410925463,8.523504899138578,39894822,18082477.4,70.85298214936057
2020-10-16T09:30:00-04:00,13.77,13.9,13.08,13.31,3.77,9.399368392128114,6.2679052327072995,8.711210589368438,11651578,17794680.65,67.08261660156644
2020-10-19T09:30:00-04:00,13.44,14.5,13.38,13.91,3.77,9.65618333457146,6.343945976660461,8.91508468390301,13169073,18071144,69.12423971973986
2020-10-20T09:30:00-04:00,14.03,14.143,13.665,13.86,3.77,9.914816667824915,6.418732583857869,9.109002931593087,6603951,16663717.35,68.74161463826086
2020-10-21T09:30:00-04:00,13.9,14.42,13.8,14.1,3.77,10.165473656997502,6.495163105411522,9.304728306824732,5361928,16399256.15,69.61114222447188
2020-10-22T09:30:00-04:00,14.2,15.87,14.19,14.91,3.77,10.425120517836373,6.578892825755686,9.524542883027683,16212232,16812925.85,72.40150508450125
2020-10-23T09:30:00-04:00,15.05,15.38,14.55,15,3.77,10.691241774750155,6.662684936942196,9.739266691536402,6507324,16762534.2,72.70144081544696
2020-10-26T09:30:00-04:00,14.93,15.45,13.26,13.45,3.77,10.856968111863049,6.730220410206453,9.884785644809485,13376269,17093131.5,60.50558821609886
2020-10-27T09:30:00-04:00,13.71,13.71,12.36,12.69,3.77,10.953937911097691,6.789521699657135,9.994794050895388,7231006,17192464.85,55.58212317379818
2020-10-28T09:30:00-04:00,12.27,13.05,11.78,11.82,3.77,11.00723223941397,6.839576210108308,10.066370754781843,6388580,17207942.2,50.51473902428342
2020-10-29T09:30:00-04:00,11.88,12.25,11.6801,11.73,11.78,11.050643062677585,6.888237143341061,10.131611117339418,4165843,17188531.6,50.006829962720836
2020-10-30T09:30:00-04:00,11.64,11.64,10.36,10.47,11.6801,11.006085445730644,6.923876574750603,10.144881269600617,11562367,17549625.75,43.42402954531735
2020-11-02T09:30:00-05:00,10.82,11.09,10.5,10.75,10.36,10.973434771812538,6.9619474546038305,10.168611415890789,5227011,17670727.85,45.15191520519685
2020-11-03T09:30:00-05:00,10.75,11.86,10.63,11.57,10.36,10.951277689760117,7.00779872371225,10.223567830953895,7454472,17816680.4,49.97080513236678
2020-11-04T09:30:00-05:00,11.76,11.7699,10.61,10.91,10.36,10.929259774291722,7.0466265971081485,10.250486739543938,5807871,17941641.75,46.43456546673976
2020-11-05T09:30:00-05:00,11.27,11.84,11.06,11.45,10.36,10.937694627563225,7.09044125783344,10.297526475248096,4705245,14354226.15,49.57851444249816
2020-11-06T09:30:00-05:00,11.52,12.17,11.32,11.86,10.36,10.96235949030108,7.137899553775396,10.358799946806995,5518243,10772499.3,51.887511894994795
2020-11-09T09:30:00-05:00,12.76,12.93,11.25,11.49,10.36,10.980916942539722,7.181204035827382,10.40316073320672,6244865,9901957.5,49.67664486339954
2020-11-10T09:30:00-05:00,11.5,11.66,10.83,11.1,10.36,10.971180365601676,7.2201970304957666,10.430487763277045,3825963,9584270.25,47.38479406398931
2020-11-11T09:30:00-05:00,11.5,11.95,11.21,11.75,10.36,10.986588083949954,7.265269696858993,10.482233341187749,4882569,9289560.6,51.408513607690494
2020-11-12T09:30:00-05:00,11.74,11.87,10.97,11.13,10.36,10.985517884985441,7.303724724750943,10.507635955258818,4355892,7512614.1,47.66420370861671
2020-11-13T09:30:00-05:00,11.36,11.55,11,11.01,10.36,10.98645221498638,7.340603085698694,10.527336506032983,3546171,7107343.75,46.95141685458755
2020-11-16T09:30:00-05:00,11.16,12.6602,10.72,12.06,10.36,10.969261749503389,7.387562258975324,10.587440956776787,9774824,6937631.3,53.50351241250936
2020-11-17T09:30:00-05:00,11.65,11.92,11.23,11.63,10.36,10.986083572116073,7.429775569831291,10.628325625138482,6678176,6941342.55,50.73964202703276
2020-11-18T09:30:00-05:00,11.8,12.04,11.56,11.57,10.36,11.023110438431164,7.470971832818044,10.665254031995795,3169222,6831707.25,50.34880828335662
2020-11-19T09:30:00-05:00,11.6,12.79,11.45,12.46,10.36,11.050651700467863,7.520613904133287,10.735636226819489,11787613,6610476.3,55.78882406777712
2020-11-20T09:30:00-05:00,12.55,13.46,12.54,12.71,10.36,11.146738687534453,7.5722495866792245,10.813062257140293,8402347,6705227.45,57.207151063304245
2020-11-23T09:30:00-05:00,12.9,14.12,12.67,13.9,10.36,11.245013610919328,7.635212277359034,10.934118639213223,9607973,6516812.65,63.250615948731735
